Sun Oct 04 14:22:54 CDT 2009,COIN,RewardUpdates=24,positiveUpdates=11,effectiveCost=0.006898287459086005,totalCost=0.5928552082073574,globalReward=118.08584363592577, noOfTracks=191
Thu Oct 08 21:20:41 CDT 2009,COIN,RewardUpdates=22,positiveUpdates=8,effectiveCost=0.010141039975400236,totalCost=0.4311566416365795,globalReward=44.24917910740871, noOfTracks=57
Thu Oct 08 21:20:46 CDT 2009,DIRL,RewardUpdates=0,positiveUpdates=0,effectiveCost=0.10609366657404252,totalCost=0.7973344798774104,globalReward=77.51033187278955, noOfTracks=160
Thu Oct 08 21:21:20 CDT 2009,RANDOM,RewardUpdates=0,positiveUpdates=0,effectiveCost=0.012368835173637419,totalCost=1.9032970800871971,globalReward=5.67726999006509, noOfTracks=41
Thu Oct 08 21:21:20 CDT 2009,SORA,RewardUpdates=0,positiveUpdates=0,effectiveCost=0.11805690811585878,totalCost=1.2293254629247186,globalReward=68.96877679539925, noOfTracks=187
Thu Oct 08 21:26:45 CDT 2009,TEAM,RewardUpdates=6,positiveUpdates=5,effectiveCost=0.013385379479469862,totalCost=5.013462750223109,globalReward=2.0944583744660163, noOfTracks=17
Thu Oct 08 21:49:57 CDT 2009,DIRL,0,0,0.10147508616930236,0.883583977261018,28.449990882487565,100
Thu Oct 08 21:52:23 CDT 2009,RANDOM,0,0,0.006994817358681814,1.5987894361574408,2.4815382378226567,15
Thu Oct 08 21:52:31 CDT 2009,TEAM,0,0,0.01750061263863513,4.244797056535156,3.730640160876989,27
Thu Oct 08 21:52:54 CDT 2009,COIN,13,12,0.06943645003559053,0.6901478922132998,37.17541739298695,75
Thu Oct 08 21:53:08 CDT 2009,SORA,0,0,0.11521541739644874,1.4482814988474435,89.71631960081808,87
Thu Oct 08 22:13:29 CDT 2009,COIN,65,59,0.11567143239055443,0.7788314332073343,111.10066558071567,102
Thu Oct 08 22:13:36 CDT 2009,TEAM,0,0,0.04583239300078455,4.2917332531177825,3.6540379616074112,72
Thu Oct 08 22:13:43 CDT 2009,DIRL,0,0,0.21137748461387346,1.3669120468705536,54.38019440177143,180
Thu Oct 08 22:14:20 CDT 2009,RANDOM,0,0,0.026101836689675258,1.5987894361574408,7.810950092064494,75
Thu Oct 08 22:14:48 CDT 2009,SORA,0,0,0.30345310694456246,1.8185689777600473,67.44327168598686,186
Sat Oct 10 13:08:11 CDT 2009,DIRL,0,0,0.17980600512945472,1.1599688604218672,84.18439437406977,165
Sat Oct 10 13:10:03 CDT 2009,COIN,13,9,0.06806586759220136,0.7439503855694797,26.464214585568982,84
Sat Oct 10 13:10:07 CDT 2009,SORA,0,0,0.2754054821301872,1.3366481100687793,112.14260949968191,167
Sat Oct 10 13:11:13 CDT 2009,TEAM,0,0,0.025961339404663417,4.175453712893531,2.82901261668253,41
Sat Oct 10 13:11:41 CDT 2009,RANDOM,0,0,0.026469943478657165,1.5987894361574408,8.994915443354072,50
Sat Oct 10 18:36:15 CDT 2009,DIRL,0,0,0.06486626009257081,0.7235039421015808,72.76441584112555,69
Sat Oct 10 18:36:21 CDT 2009,SORA,0,0,0.0971740518755752,1.0523524459555735,53.39607638576521,72
Sat Oct 10 18:36:22 CDT 2009,COIN,1,0,0.0712454150438987,0.7168547757330211,68.38738551502993,73
Sat Oct 10 18:56:28 CDT 2009,COIN,1,1,0.03889666102603148,0.6446623151027828,30.189853973200833,38
Sat Oct 10 18:56:37 CDT 2009,SORA,0,0,0.022082504970225854,0.5975628842215698,15.168263514883185,16
Sat Oct 10 18:56:39 CDT 2009,DIRL,0,0,0.03860673209354914,0.6461172093140632,34.15207835608284,45
Sat Oct 10 19:09:36 CDT 2009,DIRL,0,0,0.08291573961298085,0.7840032522784212,5.445679433407553,89
Sat Oct 10 19:09:46 CDT 2009,SORA,0,0,0.12983849123886076,1.7093230857655852,3.6286828891425875,102
Sat Oct 10 19:11:10 CDT 2009,COIN,0,0,0.048698554584545535,0.6586924266943663,4.219583278452059,61
Sat Oct 10 19:32:49 CDT 2009,SORA,0,0,0.07324021437211853,1.0196632168671849,32.532376678587845,51
Sat Oct 10 19:32:56 CDT 2009,COIN,0,0,0.047119482250300646,0.4617815868856504,33.392585068211254,49
Sat Oct 10 19:33:00 CDT 2009,DIRL,0,0,0.05169414121408119,0.47772173272149315,87.9314120022476,54
Sat Oct 10 19:53:59 CDT 2009,COIN,14,10,0.0448662482985967,0.4219575719660718,91.11141599458912,38
Sat Oct 10 19:54:17 CDT 2009,DIRL,0,0,0.07599987281213762,0.4817588013742671,53.08710464128927,65
Sat Oct 10 19:54:24 CDT 2009,SORA,0,0,0.11082662068076282,1.0903674538251826,70.82935169278196,96
Sat Oct 10 21:00:51 CDT 2009,COIN,15,8,0.03402171998575638,0.4010349220034093,0.08189817691594077,34
Sat Oct 10 21:00:56 CDT 2009,DIRL,0,0,0.06269329616616155,0.4585380955867097,0.1594325086226316,65
Sat Oct 10 21:01:01 CDT 2009,SORA,0,0,0.14817051511283996,1.072241951052721,0.45190093946748455,108
Sun Oct 11 10:08:40 CDT 2009,SORA,0,0,0.09626233833936612,0.7746374769547469,29.261393772201806,82
Sun Oct 11 10:09:01 CDT 2009,COIN,27,16,0.08081843204688616,0.8163649446080145,30.543695828033073,83
Sun Oct 11 10:09:46 CDT 2009,DIRL,0,0,0.10965548144672323,0.8456553325537252,46.87055502528585,106
Sun Oct 11 10:50:56 CDT 2009,SORA,0,0,0.15074282316064383,1.2476628156616056,52.470516958273784,104
Sun Oct 11 10:52:47 CDT 2009,RANDOM,0,0,0.015615929074158076,1.5987894361574408,2.5451946287398997,26
Sun Oct 11 10:53:01 CDT 2009,DIRL,0,0,0.10707174014054065,0.9104483008107175,28.75961640045501,106
Sun Oct 11 10:53:03 CDT 2009,COIN,8,3,0.06913856733992775,0.751239942973947,28.86732051277631,72
Sun Oct 11 10:54:28 CDT 2009,TEAM,8,5,0.0325850227862598,3.822654475109562,7.463212844630977,44
Wed Oct 14 07:07:41 CDT 2009,DIRL,0,0,0.2425775351847433,1.2052070353801947,70.08378321620599,390
Wed Oct 14 07:08:18 CDT 2009,TEAM,0,0,0.050735814135754544,4.112470056837284,16.625528936726933,82
Wed Oct 14 07:08:49 CDT 2009,RANDOM,0,0,0.031214061253639437,1.5987894361574408,13.418409620317604,65
Wed Oct 14 07:08:59 CDT 2009,SORA,0,0,0.4052447263352148,1.476779931658084,82.455329223374,489
Wed Oct 14 07:09:20 CDT 2009,COIN,7,4,0.11866793342985878,0.7771053559540164,68.38045119592093,278
